X,Y,KKOD,TEXT,TEXTTYP
1909216.98379725,8292343.41150998,52,Husgarn,O
1911481.75922166,8292506.54145977,51,Tribergs udd,O
1907601.47101357,8293320.39187366,194,Arnöfjärden,O
1910573.56661429,8293383.41470699,51,Lusö skär,O
1912313.60835402,8293389.50649615,53,Flatgarn,O
1908865.21117124,8293664.04127179,1,Salta skär,O
1908786.59518501,8294355.43865792,192,Hästskoviken,O
1910201.47660701,8294790.77460994,1,Ängsholmen,O
1906205.99526695,8295132.54420834,1,Tystedal,O
1912434.59633041,8295513.3003909,1,Korsgran,O
1910899.93844216,8295602.0580889,51,Solö,O
1908142.59023728,8295497.23772694,54,Bryggholmen,O
1912356.23709676,8295854.7987096,74,Borgaringen,O
1906851.75852934,8296190.32279126,3,Bryggholmen,O
1910736.80757008,8296449.37824019,1,Österby brygga,O
1908601.92605527,8296669.70824935,1,Sundet,O
1910873.0794081,8297177.40106356,1,Mariedal,O
1911372.1884933,8297401.84519333,52,Hornö häradsallmänning,O
1910644.9018799,8288691.21469465,1,Oxhagen,O
1911107.14318887,8287727.43748582,1,Säby,O
1911185.4617047,8286551.14222894,51,Vittnäs udd,O
1912133.61235969,8288452.60453198,16,Arnöberg,O
1896247.59778188,8297355.61054613,1,Grindstugan,O
1896224.23841527,8291943.12534199,54,Märsön,O
1897623.6499108,8295809.86983333,1,Sjövreten,O
1897912.61445354,8297124.08186024,1,Östantorp,O
1897720.80484566,8293845.44243076,1,Marielund,O
1897532.00186305,8294283.3316942,54,Koholmen,O
1897882.39193357,8292886.06979932,51,Tallskär,O
1898648.5174776,8294440.79771819,1,Lennartsborg,O
1898860.63737489,8294171.86906116,1,Nederbyholm,O
1899201.48147084,8297229.91704894,1,Grytholmen,O
1899168.33630213,8292598.31293456,51,Nyvarpsskär,O
1902062.56539787,8297025.45988923,1,Rönnholm,O
1903112.38625266,8296525.3762522,186,Mälaren,O
1904108.17122977,8297403.64530322,51,Enstenen,O
1904344.13878321,8295824.58038855,71,Bryggholmen,O
1894154.06030918,8291272.10590649,194,Grannäsfjärden,O
1892259.06517763,8292093.78708251,1,Lundboskär,O
1893621.3319142,8292071.1583199,1,Märsöberg,O
1892756.67597674,8292740.36935386,1,Märsödal,O
1895099.72312003,8293937.60877794,52,Högarna,O
1893668.18820582,8294102.70425429,1,Udden,O
1891564.89081464,8295247.7424441,51,Tallskär,O
1894712.90360178,8295105.00507008,52,Kyrkgrundet,O
1895351.77765412,8295679.88574719,16,Nybyholm,O
1893714.86283844,8296370.66937994,1,Sjöstugan,O
1895621.99952423,8296834.43313371,1,Kolarberg,O
1891946.76846363,8297574.44825987,1,Lugnet,O
1894302.91452806,8297776.56861422,2,Sjöhagen,O
1894347.47207962,8298258.52376048,1,Runsten,O
1895974.07812461,8298601.16106466,1,Snyggbo,O
1886929.35097561,8297256.62645022,52,Karinskär,O
1887101.73207397,8297944.47283232,1,Hästskär,O
1886945.7057887,8294957.52835475,52,Oxskären,O
1886935.88401688,8296492.45412718,52,Kangrundet,O
1887104.95534742,8295737.21493182,52,Holmudden,O
1888512.07200751,8295397.9600027,53,Tedarön,O
1889259.80631274,8296490.4440376,51,Dejan,O
1889771.2171308,8295941.73016578,1,Tedarötorp,O
1888932.04516375,8297396.45046109,52,Ryttarskären,O
1889385.91834028,8296795.59933469,51,Lappen,O
1890911.55651597,8297229.0969869,1,Gubbudden,O
1892718.20041599,8346663.27607289,2,Grinda,O
1888984.62356429,8347172.70383893,16,Tisby,O
1882031.82938588,8347427.19659604,1,Tuna,O
1883062.75616038,8347780.17872001,2,Heby,O
1884940.23863722,8348091.80543496,82,Lillån,O
1890038.67020103,8347959.07779095,2,Skensta,O
1880811.38979646,8348306.06759734,1,Bredgården,O
1889742.35567959,8348732.14981016,1,Ängesta,O
1883443.04594955,8348726.92688863,2,Albäck,O
1884944.30464603,8349083.45270653,2,Mällersta,O
1880499.05223841,8349125.9529052,18,Simtuna,O
1892396.41095764,8348837.33269743,1,Littersbo,O
1884381.95081983,8349460.48360539,6,Fjärdhundra,O
1887313.90639884,8349704.41221076,3,Kaby,O
1885875.34485111,8350060.73036776,2,Ändersta,O
1888968.76845723,8349958.540369,2,Högby,O
1885341.72046587,8350627.97032404,2,Råby,O
1889736.75091834,8350561.29096878,2,Forsby,O
1891198.26909365,8351125.14984533,1,Lugnet,O
1886539.76141188,8351556.59083674,2,Lundby,O
1888961.18098683,8351543.85091466,1,Salfors,O
1890523.09450933,8351623.75219413,52,Forsbyåsen,O
1884278.39554416,8352079.32643694,1,Vånga,O
1893267.24899164,8351913.71617644,1,Stentorpet,O
1889908.41282254,8352350.60722429,2,Ulleråker,O
1886589.19031226,8352451.22001729,2,Kabytorp,O
1891761.97918661,8352384.84417575,1,Almossen,O
1863873.91487226,8348511.46634321,1,Odlingsbo,O
1863913.49944002,8351639.50442305,1,Vackervallen,O
1866026.14567412,8352401.47112489,1,Fängsbacken,O
1866548.92233042,8353458.32720397,1,Simansbo,O
1866182.94693717,8347471.56153512,52,Brännkärren,O
1866634.49029375,8350993.22381195,52,Brännberget,O
1866852.60409865,8349406.7131921,52,Tallmossen,O
1868243.00338727,8350923.90745799,52,Långkärret,O
1868396.73408654,8347561.15244821,1,Råmossen,O
1869841.6924598,8345542.51144291,1,Ravastbo,O
1870887.99151313,8353136.57198887,52,Myran,O
1870864.76023812,8348906.49681573,1,Grönlund,O
1871706.3398869,8350251.45934507,2,Svinn,O
1871437.79812082,8347338.99332482,1,Pettersholm,O
1872407.01182745,8352330.03543195,2,Björkbacken,O
1872746.98615459,8352668.92429751,1,Stenholmen,O
1873410.60958232,8348434.47777621,3,Stångby,O
1873906.5668139,8353204.80059867,1,Viktorsberg,O
1874023.81302219,8352710.47384138,1,Erikslund,O
1873556.59522575,8347087.34411622,2,Björk,O
1873381.47897259,8351353.55475618,1,Nordanvad,O
1874669.74811692,8347215.56724203,2,Finnsta,O
1875040.19515355,8348737.89288635,1,Torsbacken,O
1862962.34095446,8349128.40723771,1,Pettersborg,O
1885234.46033481,8336722.23981645,52,Kesmosse,O
1890362.88634054,8336718.46898685,1,Österbo,O
1888088.41609122,8337160.92070161,1,Norrbo,O
1889756.30384666,8338511.96374884,2,Knapptibble,O
1886811.05504824,8338794.32720461,3,Långtibble,O
1892589.14659269,8340015.49804577,1,Strömsberg,O
1881672.34972735,8340358.2862161,1,Grimsta,O
1885978.90628693,8340176.36295401,1,Björkebo,O
1883461.08924866,8340863.4692367,1,Backebo,O
1891261.09314779,8340724.25322374,1,Solbo,O
1889521.58751581,8341199.79593543,2,Ekeborg,O
1887546.61582831,8341286.45099963,2,Skensta,O
1892429.09471772,8341241.69021041,2,Brunnby,O
1885850.14710844,8341430.38412589,18,Frösthult,O
1880662.32322722,8341688.12733436,2,Marby,O
1882667.87137333,8341871.39985426,1,Lugnet,O
1886216.98045237,8342358.41060605,2,Mälby,O
1884972.67058473,8342770.08335127,3,Måtteby,O
1892395.4060908,8343062.11140234,2,Kävlinge,O
1884245.39446881,8343310.26454753,1,Dunderbo,O
1886808.83275363,8345230.22500615,3,Gästre,O
1881368.56885353,8345527.41266992,1,Katrinedal,O
1892036.95025119,8345254.06721478,1,Nybylund,O
1882443.20566303,8346417.69356235,1,Gammelgården,O
1885681.59144203,8346186.96583827,1,Blåsbo,O
1889025.23421961,8346158.28067731,2,Hjältberga,O
1884834.72378247,8346541.7772527,1,Övre Gästre,O
1867026.51924595,8343854.09689574,52,Krånkorna,O
1868348.64199369,8345292.51989284,52,Hällarna,O
1868794.93771374,8337617.63902511,1,Sörsätra,O
1869468.39737916,8341583.30830316,1,Älgbo,O
1869889.40309296,8337040.93216546,1,Ulriksdal,O
1872118.52127252,8337792.49469434,1,Solberga,O
1872553.00310612,8341627.65520502,1,Isby,O
1872837.40006682,8341111.09516932,1,Gripstugan,O
1873574.48926238,8337524.37228228,52,Dalkarlskärret,O
1874006.13735813,8337036.12868125,1,Klippan,O
1874455.379457,8343237.34852232,1,Övre Eneby,O
1874162.36653556,8340695.89473448,1,Koby,O
1874038.67739311,8338983.15262541,1,Kobytorp,O
1874887.22978563,8344553.39539481,2,Tibblelöt,O
1875188.93349552,8341306.09348985,2,Gribby,O
1875046.77221201,8346458.01502428,2,Tibble,O
1874160.41628376,8338511.55403844,1,Vänderstatorp,O
1875178.7901703,8342419.99510594,2,Eneby,O
1876068.54826634,8352259.41752821,1,Örtbacken,O
1875780.82621521,8350214.30757354,2,Bärby,O
1875115.71953376,8335723.21000277,1,Bertaslund,O
1875339.20471014,8339532.89652468,2,Vändersta,O
1876405.13804668,8344216.26443694,82,Härvsta-Tibblebäcken,O
1876372.33815272,8342760.98548728,2,Isby,O
1876261.04475159,8335083.86504489,1,Skogstorp,O
1876490.58230499,8345868.09954942,3,Siggesta,O
1876352.8622452,8335888.77662009,1,Bertasdal,O
1876579.04454361,8342311.50325657,2,Koby,O
1876926.32373102,8350724.89455661,2,Mosta,O
1876595.90209761,8348492.34747543,3,Vad,O
1876832.62197558,8334460.67068061,1,Solhem,O
1877568.88348724,8344544.85212983,2,Stav,O
1877273.04790108,8335346.04833589,1,Ängby,O
1877486.8583785,8337628.84098233,52,Gräskärret,O
1877906.83172247,8334418.98743744,1,Sättersbo,O
1878547.35263008,8349449.50227271,2,Karleby,O
1879237.6046177,8343036.29482,52,Kuttersberget,O
1878970.54913747,8334153.89395139,1,Sätra,O
1879568.09928059,8350227.71111301,1,Vallerum,O
1879450.47207404,8341396.53236187,3,Härvsta,O
1879998.00866573,8336731.14448954,52,Gångmossen,O
1872553.54980325,8333591.24090279,16,Strömsnäs,O
1873241.89214171,8332051.00764905,1,Strömslund,O
1873608.92333519,8330597.46329399,16,Strömsberg,O
1873735.84523007,8333118.02107919,1,Lövstugan,O
1874451.80202281,8330884.83333131,1,Löt,O
1875032.28606483,8329726.38037293,2,Löt,O
1875442.44609171,8330046.60360319,82,Lötbäcken,O
1875178.25551889,8332481.52783186,1,Eklunda,O
1875175.03986949,8331181.85329536,2,Äsplunda,O
1876030.73751819,8329376.11607306,18,Bred,O
1875863.39396561,8333578.80731842,1,Ekby,O
1876289.26630739,8332458.93422876,1,Polen,O
1876888.91134672,8333770.42959264,1,Eklundshov,O
1877276.11825233,8329150.46269459,16,Skälby,O
1877007.31091356,8330635.79390543,2,Gunsta,O
1878187.70868332,8331652.29498233,1,Norrbo,O
1879747.37886735,8330797.36920684,2,Petersberg,O
1879300.50736761,8332454.32604347,1,Krokbo,O
1879766.90028283,8334072.36162775,1,Tullen,O
1886110.13852726,8325915.97916143,2,Öndesta,O
1882747.47997603,8327212.43230618,2,Kolbo,O
1881802.65981856,8327424.08190072,1,Västerbo,O
1884327.34877403,8327536.27910297,1,Säby,O
1887302.36741191,8327841.49573077,1,Gammelhaga,O
1888031.07654177,8328161.35424614,75,Karlslund,O
1885563.24641279,8328283.106014,2,Kil,O
1882645.60312817,8328612.27062499,3,Torgesta,O
1880363.94240181,8329336.09736707,1,Karlslund,O
1884767.00055117,8329921.88983812,1,Granbo,O
1889194.95798152,8329889.25975074,1,Benalatorpen,O
1886598.68257168,8331393.36668984,2,Söderby,O
1889779.19751803,8331798.21282149,18,Sparrsätra,O
1887837.94078596,8332023.82583442,2,Sparrsätraby,O
1885561.57661648,8332301.80434616,3,Irsta,O
1880783.17209641,8332298.15611831,1,Hallbo,O
1885973.06810688,8333651.96224409,2,Brunnby,O
1884827.6591652,8333972.59836076,2,Bäjeby,O
1883538.47688287,8334216.25037779,2,Hässelby,O
1880594.71429314,8334434.45467337,1,Trädgårdstorp,O
1889665.54515251,8334199.51871954,1,Överängen,O
1883921.01958861,8334614.85946191,51,Aspgärdet,O
1881348.97785834,8334753.01969964,1,Hässelbylund,O
1887500.15082943,8334740.69379222,2,Andersta,O
1887687.03907836,8335668.96766195,1,Nötbacken,O
1888694.47997938,8336360.7336427,1,Klarbo,O
1880104.78324669,8325637.5684064,1,Lugnbo,O
1880753.00514826,8324535.64169117,2,Boda,O
1881041.65067434,8322530.02073533,1,Rabo,O
1881634.15205516,8324395.4989844,75,Bodamark,O
1881826.77314457,8325579.40062812,1,Rönnatorp,O
1882286.9012191,8323018.96413385,1,Hagtorp,O
1883160.51564729,8323671.77292265,75,Snöfallet,O
1883727.8379015,8320968.81330779,1,Skillnaden,O
1884786.09038817,8322322.90643006,2,Tibble,O
1885385.41685444,8324343.04197244,16,Lundby,O
1885070.8090482,8321208.07100944,1,Trevnaden,O
1886407.31775443,8321158.27668745,1,Glädjen,O
1886118.04736293,8320362.57774424,1,Uggebo,O
1886348.27026697,8320744.92731225,1,Posttorpet,O
1886290.26373491,8322095.89325685,1,Domargården,O
1887901.46242605,8322967.73019658,1,Lundbacken,O
1887265.90087092,8321744.84386078,1,Hemlunda,O
1888568.98184598,8322040.02508479,1,Gullmyra,O
1887775.51904147,8321260.17711841,1,Marieberg,O
1888669.51600094,8321739.79904618,1,Björkhaga,O
1888786.51257345,8320693.07143808,3,Mälby,O
1889175.04439052,8319970.17368563,1,Kvarnbacken,O
1889841.23789857,8322787.36007599,3,Hagby,O
1875041.10679683,8328840.72086635,3,Bredsdal,O
1875246.12245487,8327862.34404804,84,Sagån,O
1877018.02830772,8323529.5549935,1,Ytterby,O
1877698.21701317,8322418.26067265,2,Ängesta,O
1877929.1454234,8325747.83238254,2,Hällby,O
1877997.20342304,8320127.52506443,2,Frösvi,O
1878615.96610888,8327462.16785084,2,Edsberga,O
1878548.49575638,8321321.76441155,1,Bollbo,O
1878591.58713729,8321791.72322757,1,Övre gården,O
1880258.57952331,8328207.5496077,2,Vreta,O
1878798.45661399,8318038.89998182,2,Ekensberg,O
1878720.25880302,8316756.59386906,2,Broby,O
1879791.30617205,8314900.41852003,2,Linda,O
1880083.96373909,8312523.13008813,2,Lisselås,O
1880810.31456581,8316905.22950791,1,Ernsta,O
1881635.41785933,8314305.37513158,2,Uddala,O
1880741.08541046,8315861.1812396,1,Gunstingsbo,O
1881863.13870628,8317101.29644828,1,Lövlund,O
1882028.03931848,8316693.41891203,1,Smedstorp,O
1881998.53404514,8315267.19520854,3,Gryta,O
1882980.54986448,8312884.12006581,1,Uddala,O
1884584.45808213,8315034.15391645,2,Kroklösa,O
1884184.41436761,8313570.34895357,2,Ogesta,O
1885030.71319976,8314365.96549653,1,Norrbo,O
1885545.80802122,8312674.66414832,2,Drällsta,O
1885985.94860062,8314866.04049749,1,Bastbo,O
1886063.19830477,8315740.9440014,1,Taxhuvud,O
1886726.02363963,8316435.69087456,6,Hummelsta,O
1886718.34997013,8312424.55652951,1,Drällstalund,O
1882570.04139264,8305553.53127636,1,Furuberg,O
1883095.69494109,8306690.62964522,1,Leversta,O
1886265.11802415,8306747.22188358,2,Salta,O
1884667.81009251,8307595.53880949,1,Prästgården,O
1883694.09094246,8307684.20533986,1,Tollsta,O
1882997.11795601,8308140.27805479,2,Gumlösa,O
1885593.32806175,8308162.30717237,1,Granlund,O
1884542.50456493,8308343.81175289,18,Teda,O
1883145.67710084,8309204.7083142,2,Kromsta,O
1881040.00090995,8309509.80751529,84,Sagån,O
1886976.43242913,8309844.07751915,1,Ekensberg,O
1884308.41186705,8310114.06813974,2,Ekeby,O
1886401.24551641,8310440.41900919,2,Hjortsberga,O
1883500.3637226,8310718.76000721,2,Sjogsta,O
1881833.56552661,8311489.07486343,1,Fröberga,O
1886658.70355769,8311625.16992761,2,Skinna,O
1882790.21946837,8312111.07197729,1,Skyttebo,O
1884658.35208846,8301903.35258476,1,Fiskartorpet,O
1885676.30634437,8304120.20590142,1,Västantorp,O
1886831.82899556,8304527.35140704,1,Skuggan,O
1886369.37960686,8302750.71125634,16,Strömsta,O
1887767.35576595,8303386.61959524,1,Pålsbo,O
1887661.55366096,8300677.42206058,16,Brunnsholm,O
1889021.11807232,8299290.20058564,1,Fiskartorp,O
1888822.83945509,8299757.17143436,1,Gattorpet,O
1889839.77988322,8304485.96627021,1,Vånkalite,O
1890391.62658568,8299259.06200743,1,Göransberg,O
1890271.66158344,8300274.99271963,1,Karlslund,O
1891591.96761698,8299796.9601883,1,Kvarnbacken,O
1892708.78630269,8300449.11877045,1,Livkojan,O
1893140.80176224,8304359.84751487,2,Hov,O
1894572.80521738,8302624.54547391,1,Rävslösa,O
1895535.23650112,8304655.23087529,1,Johannedal,O
1895487.24054475,8302361.76023367,1,Valla,O
1895265.3924268,8300194.84367308,2,Bärby,O
1895280.87190406,8301636.088633,1,Rosenberg,O
1896125.06691215,8299745.86763607,1,Tullen,O
1882750.41652142,8301251.11123838,51,Hovjunkaren,O
1884128.42610857,8302237.75138801,52,Täppskärsudd,O
1860699.46139264,8413735.35271757,183,Hallaren,O
1862321.0551892,8411841.81472285,3,Hallarsjöbro,O
1861839.4411149,8411108.89445246,1,Hallarsjö,O
1862696.25150277,8413467.87392083,1,Sjöbo,O
1863194.92386754,8411281.17648765,192,Lundviken,O
1863392.42661492,8413024.69214746,1,Granberga,O
1863377.73422844,8410763.85426388,1,Berga,O
1863721.44091975,8409717.3955228,1,Venen,O
1864362.24200952,8412634.54550574,1,Pershage,O
1863645.59515547,8411454.88214082,1,Hallsjönäs,O
1863786.79075856,8410470.10946931,1,Haneberg,O
1865467.47630395,8411383.60114169,1,Lund,O
1865987.67944757,8413782.40696669,1,Skogen,O
1865408.8663194,8411921.24658482,1,Hagalund,O
1865902.93694559,8409633.6544684,3,Mossboda,O
1867069.08437295,8412332.10242722,1,Rosenlund,O
1867636.65652673,8410911.67395336,1,Persbo,O
1867776.25823894,8413071.54042658,1,Betel,O
1868837.36382234,8413596.41116413,52,Långmossen,O
1868390.78224179,8411359.09481758,1,Rönningen,O
1869487.29291875,8412198.22817344,1,Vilhelmineberg,O
1878876.64688178,8411889.63136284,52,Vitrosmossen,O
1879014.85480482,8408862.35161946,1,Högsberga,O
1878764.05914381,8407624.28276404,2,Nordmyra,O
1879518.70524756,8404154.29629693,1,Sörbo,O
1879959.23742572,8404552.12098381,1,Björklunda,O
1880037.85012879,8410149.31348353,1,Mossboda,O
1879982.87877829,8406397.58764235,2,Norråmyra,O
1880450.49798956,8407318.48410982,1,Norrbo,O
1881487.02239358,8403979.00872985,2,Håcksby,O
1881557.75899291,8411159.72328898,53,Stormossen,O
1881973.49359441,8407309.08925619,1,Hagalund,O
1882435.51331566,8406680.15423679,1,Åberga,O
1882817.55893874,8409266.26737977,52,Styggkärret,O
1883696.45107118,8406847.00076827,1,Berga,O
1883906.32950852,8404050.14185453,1,Håcksbytorp,O
1884732.81812102,8412814.13959586,52,Tallmossen,O
1885585.55380351,8408164.96632085,3,Sillbo,O
1885983.64635234,8407314.4431528,1,Strömsberg,O
1886856.99729397,8404397.83890079,1,Dalbacken,O
1887004.96501587,8407083.59035823,1,Nybro,O
1887575.91143165,8405513.16733014,2,Sisselbo,O
1887071.45557137,8408466.11806624,1,Eriksberg,O
1887160.39082012,8406587.19667345,1,Karlslund,O
1887346.13123925,8404937.4929122,1,Erk-Ers,O
1888267.21328345,8408416.9000362,1,Lunda,O
1869461.91815275,8407102.86393564,18,Enåker,O
1869455.47230642,8406776.98633204,1,Högsberga,O
1870471.68011767,8411764.49746244,1,Johanneslund,O
1870857.34068825,8407953.34678558,2,Landberga,O
1870442.75018785,8405631.44037081,2,Ingbo,O
1871375.23211062,8410149.28426852,1,Ulvsbo,O
1871514.87644972,8411412.09484453,1,Lunda,O
1871457.72160096,8405523.72865385,2,Österbo,O
1872373.48310579,8412559.93834728,1,Pettersburg,O
1872343.86580428,8404326.31926836,75,Filipsbo,O
1872861.80552721,8410913.01599339,1,Ryttartorpet,O
1872717.73901572,8407700.44087764,1,Långsveden,O
1873346.33185528,8405127.78166202,5,Runhällen,O
1872930.34277375,8409586.55595766,2,Kroksbo,O
1873801.46811862,8408368.99939921,1,Jan-Pers,O
1873991.72176665,8410294.37059436,1,Storsjöviken,O
1874554.53899565,8406916.99256624,1,Sveden,O
1875245.58567141,8412383.15437809,52,Stormossen,O
1875945.61169963,8409004.15939138,1,Hebo,O
1875912.21921978,8406561.3726103,53,Dalkarlsåsen,O
1875395.68348681,8410767.73363668,1,Hedenslund,O
1876528.92532956,8410819.51990455,2,Kroksbo,O
1876644.89573897,8405667.64158897,1,Hedåker,O
1877035.53343285,8413031.54279237,1,Åsbo,O
1877121.61132148,8406565.05006441,1,Hedensberg,O
1877745.51672414,8407276.68539693,2,Fallet,O
1877512.7051356,8403800.03677826,1,Björnarbo,O
1888773.13324242,8403374.7794355,52,Kalkmossen,O
1892999.88572565,8403266.37875252,1,Skogssjön,O
1889444.4758889,8404526.90039616,52,Kalkberget,O
1893827.16748504,8404734.73072136,1,Åsbo,O
1889780.41246065,8405372.84054562,2,Persbo,O
